country,iso3c,indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Bangladesh,BGD,"International tourism, expenditures (current US$)",471000000,341000000,309000000,389000000,442000000,371000000,481000000,530000000,735000000,651000000,835000000,819000000,889000000,1308000000,782000000,827000000,843000000,1127000000,1207000000,1389000000,659000000,NA,NA
Bulgaria,BGR,"International tourism, expenditures (current US$)",764000000,836000000,1018000000,1467000000,1935000000,1858000000,2099000000,2142000000,2602000000,1955000000,975000000,1063000000,1096000000,1342000000,1459000000,1346000000,1636000000,2047000000,2247000000,2196000000,1263000000,NA,NA
Bahrain,BHR,"International tourism, expenditures (current US$)",425000000,423000000,550000000,492000000,528000000,574000000,639000000,671000000,704000000,597000000,684000000,899000000,975000000,1001000000,758000000,4939000000,3267000000,3178000000,2522000000,2637000000,NA,NA,NA
"Bahamas, The",BHS,"International tourism, expenditures (current US$)",348000000,342000000,338000000,404000000,469000000,528000000,541000000,538000000,460000000,386000000,369000000,347000000,384000000,362000000,328000000,347000000,440000000,554000000,519000000,514000000,166000000,NA,NA
Bosnia and Herzegovina,BIH,"International tourism, expenditures (current US$)",92000000,96000000,112000000,145000000,162000000,158000000,210000000,264000000,345000000,285000000,247000000,214000000,196000000,198000000,205000000,278000000,290000000,346000000,378000000,393000000,163000000,NA,NA
Belarus,BLR,"International tourism, expenditures (current US$)",247000000,486000000,527000000,436000000,500000000,516000000,675000000,724000000,860000000,752000000,748000000,729000000,948000000,1333000000,1308000000,997000000,891000000,1082000000,1170000000,1224500000,477000000,NA,NA
Belize,BLZ,"International tourism, expenditures (current US$)",44000000,45000000,48000000,50000000,47000000,45000000,43000000,46000000,44000000,43000000,39000000,37000000,39000000,42000000,51000000,50000000,55000000,53000000,50000000,45400001.5258789,22040000.9155273,NA,NA
Bermuda,BMU,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,394000000,453000000,459000000,407000000,417000000,326000000,327000000,322000000,378000000,363000000,373000000,369000000,334000000,342000000,212000000,NA,NA
Bolivia,BOL,"International tourism, expenditures (current US$)",116000000,114000000,114000000,197000000,232000000,257000000,360000000,385000000,381000000,388000000,421000000,410000000,502000000,660000000,953000000,849000000,960000000,997000000,1009000000,1111000000,325000000,NA,NA
Brazil,BRA,"International tourism, expenditures (current US$)",4548000000,3765000000,2929000000,2874000000,3752000000,5905000000,7501000000,10434000000,13269000000,12897000000,18883000000,24608000000,26008000000,29286000000,29998000000,20356000000,17068000000,22991000000,22229000000,21178000000,6490000000,NA,NA
Barbados,BRB,"International tourism, expenditures (current US$)",141000000,149000000,146000000,153000000,163000000,158000000,166000000,177000000,154000000,128000000,145000000,114000000,100000000,102000000,115000000,119000000,99000000,NA,NA,NA,NA,NA,NA
Brunei Darussalam,BRN,"International tourism, expenditures (current US$)",NA,456000000,398000000,469000000,382000000,374000000,408000000,430000000,459000000,477000000,NA,NA,591000000,624000000,616000000,459000000,499000000,504000000,585000000,NA,NA,NA,NA
Bhutan,BTN,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,65000000,34000000,43000000,58000000,69000000,67000000,42599998.4741211,44000000,52000000,63000000,79000000,67000000,50000000,NA,NA
Botswana,BWA,"International tourism, expenditures (current US$)",209000000,215000000,197000000,235000000,280000000,283000000,280000000,282299987.792969,229699996.948242,232399993.896484,298500000,316480010.986328,332000000,262200012.207031,277000000,256399993.896484,237100006.103516,253300003.051758,278299987.792969,294700012.207031,91800003.0517578,NA,NA
Central African Republic,CAF,"International tourism, expenditures (current US$)",33000000,29000000,29000000,31000000,32000000,46000000,47000000,54000000,56000000,61000000,67000000,68000000,69000000,69800003.0517578,NA,NA,NA,NA,NA,NA,NA,NA,NA
Canada,CAN,"International tourism, expenditures (current US$)",15125000000,14634000000,14257000000,16309000000,19267000000,22746000000,26068000000,31101000000,33843000000,30225000000,37225000000,41247000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Switzerland,CHE,"International tourism, expenditures (current US$)",7837000000,7540000000,7633000000,9148000000,10518000000,11218000000,11822000000,12984000000,14083000000,13799000000,14332000000,17538000000,18884000000,19963000000,20853000000,19675000000,19941000000,21501000000,21441000000,21097000000,10372000000,NA,NA
Chile,CHL,"International tourism, expenditures (current US$)",904000000,939000000,932000000,1109000000,1251000000,1114000000,1238000000,1408000000,1386000000,1511000000,1736000000,2085000000,2400000000,2499000000,2707000000,2518000000,2733000000,3093000000,3124000000,3142000000,720000000,NA,NA
China,CHN,"International tourism, expenditures (current US$)",14169000000,14992000000,16759000000,16716000000,21360000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cote d'Ivoire,CIV,"International tourism, expenditures (current US$)",291000000,289000000,490000000,551000000,571000000,549000000,583000000,606000000,612000000,589000000,569000000,580000000,560000000,583000000,625000000,560000000,491000000,564000000,625000000,702000000,315000000,NA,NA
Cameroon,CMR,"International tourism, expenditures (current US$)",241000000,199000000,205000000,272000000,394000000,480000000,521000000,466000000,563000000,476000000,265000000,622000000,668000000,795000000,830000000,742000000,818000000,845000000,915000000,984000000,697000000,NA,NA
"Congo, Dem. Rep.",COD,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,54000000,93000000,109000000,127000000,121000000,150000000,298000000,108000000,170000000,283000000,127000000,60000000,68000000,115000000,NA,NA,NA,NA
"Congo, Rep.",COG,"International tourism, expenditures (current US$)",59000000,82000000,85000000,118000000,176000000,NA,NA,157000000,217000000,549000000,312000000,327000000,308000000,360000000,435000000,557000000,457000000,NA,NA,NA,NA,NA,NA
Colombia,COL,"International tourism, expenditures (current US$)",1452000000,1556000000,1355000000,1349000000,1543000000,1934000000,2171000000,2501000000,2819000000,2841000000,3228000000,3689000000,4461000000,4592000000,5299000000,4890000000,4891000000,5136000000,5531000000,5658000000,1576000000,NA,NA
Comoros,COM,"International tourism, expenditures (current US$)",NA,NA,NA,7900000.09536743,9399999.61853027,19100000.3814697,23600000.3814697,28299999.2370605,31100000.3814697,30000000,33200000.7629395,37400001.5258789,36299999.2370605,NA,40000000,34000000,38000000,42000000,48000000,53000000,43000000,NA,NA
Cabo Verde,CPV,"International tourism, expenditures (current US$)",41000000,55000000,63000000,89000000,93000000,82000000,106000000,123000000,143000000,145000000,138000000,142000000,135000000,127000000,115000000,109000000,79000000,100000000,112000000,107000000,59000000,NA,NA
Costa Rica,CRI,"International tourism, expenditures (current US$)",545000000,430000000,427000000,484000000,530000000,591000000,647000000,825000000,753000000,500000000,629000000,620000000,647000000,649000000,657000000,898000000,1055000000,1322000000,1198000000,1330000000,697000000,NA,NA
Cuba,CUB,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curacao,CUW,"International tourism, expenditures (current US$)",NA,NA,137000000,176000000,195000000,164000000,191000000,223000000,229000000,258000000,282000000,321000000,357000000,377000000,383000000,419000000,428000000,447000000,452000000,411000000,127000000,NA,NA
Cayman Islands,CYM,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,164000000,132000000,130000000,120000000,129000000,145000000,183000000,192000000,168000000,191000000,194000000,271000000,284000000,299000000,NA,NA,NA
Cyprus,CYP,"International tourism, expenditures (current US$)",543000000,568000000,582000000,700293945.3125,906639831.542969,1001000000,1031161132.8125,1553829345.70313,1968000000,1742000000,1320000000,1366000000,1318000000,1254000000,1343000000,1453000000,1559318481.44531,1378000000,1569000000,1596000000,880000000,NA,NA
Czechia,CZE,"International tourism, expenditures (current US$)",NA,NA,1797000000,2177000000,2682000000,2603000000,2874000000,3895000000,5029000000,4336000000,4354000000,4876000000,4556000000,4698000000,5173000000,4819000000,4962000000,5533000000,6074000000,6034000000,3495000000,NA,NA
Germany,DEU,"International tourism, expenditures (current US$)",57607000000,56437000000,59550000000,72839000000,80321000000,84513000000,85717000000,96170000000,105691000000,92899000000,90866000000,99909000000,96196000000,102668000000,101737000000,85334000000,87412000000,97163000000,103502000000,101231000000,NA,NA,NA
Djibouti,DJI,"International tourism, expenditures (current US$)",14800000.1907349,12899999.6185303,7699999.80926514,9899999.61853027,14000000,14399999.6185303,15000000,14199999.8092651,15500000,17500000,20500000,33500000,29600000.3814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dominica,DMA,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39000000,34000000,33000000,28000000,28000000,31000000,9000000,NA,NA
Denmark,DNK,"International tourism, expenditures (current US$)",4669000000,4861000000,5838000000,6659000000,7279000000,6850000000,7486000000,8830000000,9698000000,8968000000,9082000000,9840000000,9600000000,10072000000,10443000000,8918000000,9174000000,9804000000,10485000000,NA,NA,NA,NA
Dominican Republic,DOM,"International tourism, expenditures (current US$)",440000000,425000000,429000000,408000000,448000000,511000000,495000000,531000000,532000000,523000000,662000000,689000000,690000000,679000000,717000000,803000000,882000000,940000000,1006000000,1060000000,444000000,NA,NA
Algeria,DZA,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,660000000,414000000,502000000,613000000,574000000,716000000,595000000,598000000,531000000,679000000,762000000,556000000,632000000,542000000,670000000,272000000,NA,NA
Ecuador,ECU,"International tourism, expenditures (current US$)",416000000,465000000,507000000,500000000,577000000,644000000,706000000,733000000,790000000,806000000,863000000,917000000,944000000,989000000,990000000,994000000,1454000000,1463000000,1523000000,1650000000,533000000,NA,NA
"Egypt, Arab Rep.",EGY,"International tourism, expenditures (current US$)",1206000000,1248000000,1309000000,1465000000,1543000000,1932000000,2156000000,2886000000,3390000000,2941000000,2696000000,2575000000,3037000000,3261000000,3486000000,3636000000,4351000000,2419000000,2897000000,3718000000,2578000000,NA,NA
Eritrea,ERI,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spain,ESP,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estonia,EST,"International tourism, expenditures (current US$)",253000000,253000000,305000000,404000000,486000000,530000000,706000000,804000000,939000000,NA,NA,NA,NA,1236000000,1346000000,1169000000,1299000000,1395000000,1647000000,1808000000,676000000,NA,NA
Ethiopia,ETH,"International tourism, expenditures (current US$)",80000000,50000000,55000000,63000000,59000000,NA,NA,NA,NA,139000000,NA,NA,NA,NA,NA,NA,461000000,363500000,612700012.207031,661000000,322500000,NA,NA
Finland,FIN,"International tourism, expenditures (current US$)",2293000000,2442000000,2440000000,2956000000,3385000000,3620000000,4099000000,4812000000,5577000000,5236000000,5268000000,6013000000,5841000000,6387000000,6326000000,5786000000,6199000000,6740000000,7223000000,6841000000,1940000000,NA,NA
Fiji,FJI,"International tourism, expenditures (current US$)",96000000,84000000,79000000,88000000,118000000,132000000,113000000,106000000,108000000,108000000,102000000,116000000,110000000,105000000,99000000,115000000,119000000,138000000,160000000,174000000,77000000,NA,NA
France,FRA,"International tourism, expenditures (current US$)",29016000000,28781000000,30270000000,35807000000,36362000000,38633000000,39319000000,46042000000,50373000000,45087000000,46695000000,55509000000,50068000000,52444000000,58464000000,47713000000,49029000000,53787000000,59131000000,59751000000,31193000000,NA,NA
Faroe Islands,FRO,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.",FSM,"International tourism, expenditures (current US$)",5300000.19073486,5400000.09536743,5300000.19073486,5500000,6699999.80926514,6900000.09536743,7000000,7000000,7099999.90463257,26000000,28000000,27000000,30000000,29000000,29000000,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,GAB,"International tourism, expenditures (current US$)",183000000,256000000,234000000,239000000,275000000,346000000,NA,328000000,490000000,476000000,560000000,658000000,441000000,404000000,509000000,346000000,NA,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Georgia,GEO,"International tourism, expenditures (current US$)",129000000,136000000,189000000,170000000,196000000,237000000,257000000,277000000,337000000,311000000,329000000,384000000,471000000,537000000,563000000,609000000,706000000,853000000,960000000,1124000000,292000000,NA,NA
Ghana,GHA,"International tourism, expenditures (current US$)",162000000,165000000,184000000,216000000,270000000,472000000,575000000,816000000,870000000,948000000,882000000,1026000000,976000000,982000000,947000000,1405000000,1571000000,1581000000,1329000000,1380000000,946000000,NA,NA
Gibraltar,GIB,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guinea,GIN,"International tourism, expenditures (current US$)",13000000,26000000,38000000,36000000,29000000,38000000,41000000,96000000,30000000,28000000,16000000,49200000.7629395,41700000.7629395,60500000,28799999.2370605,38000000,16299999.2370605,102400001.525879,411700012.207031,419500000,1075099975.58594,NA,NA
"Gambia, The",GMB,"International tourism, expenditures (current US$)",NA,NA,NA,8000000,6000000,7000000,8000000,13000000,12000000,12000000,14000000,16000000,13000000,10399999.6185303,55400001.5258789,5400000.09536743,7199999.80926514,8500000,10399999.6185303,10000000,5199999.80926514,NA,NA
Guinea-Bissau,GNB,"International tourism, expenditures (current US$)",NA,5500000,10199999.8092651,21299999.2370605,22299999.2370605,18899999.6185303,17799999.2370605,40700000.7629395,46099998.4741211,26000000,29500000,38599998.4741211,24500000,NA,NA,NA,NA,NA,74599998.4741211,88900001.5258789,NA,NA,NA
Equatorial Guinea,GNQ,"International tourism, expenditures (current US$)",19000000,30000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greece,GRC,"International tourism, expenditures (current US$)",4564000000,4190000000,2456000000,2441000000,2882000000,3044000000,3005000000,3430000000,3946000000,4122000000,3400000000,3809000000,3005000000,3768000000,4003000000,3535000000,3412000000,3306000000,3910000000,4211000000,1500000000,NA,NA
Grenada,GRD,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000000,40000000,40000000,38000000,42000000,48000000,12000000,NA,NA
Greenland,GRL,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,GTM,"International tourism, expenditures (current US$)",216000000,266000000,329000000,373000000,488000000,532000000,655000000,737000000,821000000,751000000,843000000,883000000,926000000,995000000,1029000000,1020000000,1032000000,1066000000,1105000000,1128000000,346000000,NA,NA
Guam,GUM,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guyana,GUY,"International tourism, expenditures (current US$)",77000000,62000000,44000000,30000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hong Kong SAR, China",HKG,"International tourism, expenditures (current US$)",12502000000,12317000000,12418000000,11447000000,13270000000,13305000000,14044000000,15042000000,16095000000,15547000000,17357000000,19022000000,20077000000,21215000000,22011000000,23059000000,24141000000,25388000000,26498000000,NA,NA,NA,NA
Honduras,HND,"International tourism, expenditures (current US$)",198000000,205000000,221000000,274000000,300000000,321000000,425000000,309000000,385000000,361000000,406000000,446000000,549000000,506000000,437000000,454000000,482000000,517000000,558000000,655000000,230000000,NA,NA
Croatia,HRV,"International tourism, expenditures (current US$)",634000000,677000000,852000000,709000000,881000000,786000000,770000000,1025000000,1167000000,1042000000,861000000,918000000,962000000,923000000,865000000,770000000,954000000,1410000000,1741000000,1811000000,789687194.824219,NA,NA
Haiti,HTI,"International tourism, expenditures (current US$)",173000000,168000000,172000000,202000000,206000000,174000000,239000000,331000000,383000000,427000000,431000000,458000000,473000000,418000000,475000000,503000000,503000000,485000000,599000000,554000000,NA,NA,NA
Hungary,HUN,"International tourism, expenditures (current US$)",1722000000,1887000000,2211000000,2700000000,2482000000,2721000000,2319000000,3088000000,3857000000,3251000000,2897000000,3048000000,2457000000,2526000000,2712000000,2456000000,2738000000,3049000000,3239000000,3352000000,1334000000,NA,NA
Indonesia,IDN,"International tourism, expenditures (current US$)",NA,NA,5042000000,4427000000,4569000000,4740000000,5458000000,6578000000,8801000000,6908000000,8432000000,8653000000,9055000000,10280000000,10263000000,9800000000,9932000000,10945000000,13171000000,14449000000,1980000000,NA,NA
Isle of Man,IMN,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
India,IND,"International tourism, expenditures (current US$)",3686000000,4367000000,4350000000,4385000000,5783000000,8277000000,8738000000,10690000000,12083000000,NA,NA,NA,14107000000,13884000000,17492000000,17686000000,19184000000,21856000000,25790000000,28595000000,15777000000,NA,NA
Ireland,IRL,"International tourism, expenditures (current US$)",2626000000,2956000000,3835000000,4832000000,5291000000,6185000000,6981000000,8784000000,10543000000,7940000000,7176000000,6842000000,5895000000,6198000000,6412000000,5704000000,6234000000,6616000000,7541000000,8156000000,2334000000,NA,NA
"Iran, Islamic Rep.",IRN,"International tourism, expenditures (current US$)",671000000,714000000,3990000000,4120000000,4402000000,4112000000,5066000000,7335000000,8270000000,8503000000,10570000000,10555000000,8435000000,9464000000,10130000000,9658000000,11142000000,12568000000,9271000000,NA,NA,NA,NA
Iraq,IRQ,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,627000000,526000000,705000000,813000000,1221000000,1675000000,1879000000,2363000000,4835000000,6115000000,7934000000,7647000000,8093000000,7855000000,10925000000,4172000000,NA,NA
Iceland,ISL,"International tourism, expenditures (current US$)",NA,NA,373000000,524000000,699000000,991000000,1084000000,1336000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel,ISR,"International tourism, expenditures (current US$)",3733000000,3887000000,3322000000,3341000000,3663000000,4146000000,4286000000,4921000000,4967000000,4500000000,4683000000,4874000000,5008000000,5757000000,6534000000,7506000000,8210000000,8985000000,9975000000,10389000000,2175000000,NA,NA
Italy,ITA,"International tourism, expenditures (current US$)",18170000000,17002000000,19652000000,23748000000,24076000000,26764000000,27449000000,32748000000,NA,NA,NA,NA,NA,NA,NA,30312000000,30584000000,34819000000,37644000000,37908000000,12965000000,NA,NA
Jamaica,JAM,"International tourism, expenditures (current US$)",238000000,227000000,274000000,269000000,318000000,290000000,315000000,340000000,312000000,259000000,235000000,213000000,418000000,392000000,457000000,413000000,413000000,455000000,505000000,508000000,291000000,NA,NA
Jordan,JOR,"International tourism, expenditures (current US$)",387000000,420000000,504000000,503000000,585000000,653000000,956000000,1024000000,1140000000,1202000000,1736000000,1280000000,1257000000,1206000000,1251000000,1267000000,1367000000,1496000000,1493000000,1569000000,408000000,NA,NA
Japan,JPN,"International tourism, expenditures (current US$)",42643000000,35526000000,34977000000,36505000000,48175000000,48096000000,37655000000,37258000000,38971000000,34787000000,39306000000,39760000000,40967000000,32244000000,28609000000,23252000000,25968000000,25774000000,28097000000,29146000000,6741000000,NA,NA
Kazakhstan,KAZ,"International tourism, expenditures (current US$)",483000000,761000000,863000000,783000000,997000000,940000000,1060000000,1396000000,1361000000,1319000000,1489000000,1831000000,3609000000,3772000000,3771000000,3046000000,2580000000,2695000000,2852000000,2955000000,861000000,NA,NA
Kenya,KEN,"International tourism, expenditures (current US$)",156000000,183000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyrgyz Republic,KGZ,"International tourism, expenditures (current US$)",28000000,21000000,27000000,35000000,73000000,94000000,142000000,215000000,450000000,273000000,275000000,392000000,529000000,505000000,568000000,535000000,582000000,422000000,451000000,519000000,185000000,NA,NA
Cambodia,KHM,"International tourism, expenditures (current US$)",52000000,59000000,64000000,60000000,80000000,137000000,176000000,194000000,180000000,163000000,131000000,344000000,406000000,469000000,527000000,641000000,762000000,919000000,1080000000,1162000000,213000000,NA,NA
Kiribati,KIR,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,9300000.19073486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24569999.6948242,NA,NA,NA,NA,NA
St. Kitts and Nevis,KNA,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51000000,52000000,51000000,56000000,56000000,60000000,18000000,NA,NA
"Korea, Rep.",KOR,"International tourism, expenditures (current US$)",7945000000,8349000000,11440000000,11063000000,13507000000,16924000000,20947000000,24431000000,21447000000,16355000000,20788000000,22195000000,22934000000,24459000000,26136000000,27957000000,29817000000,34453000000,38022000000,35339000000,16705000000,NA,NA
Kuwait,KWT,"International tourism, expenditures (current US$)",2852000000,3207000000,3412000000,3750000000,4147000000,4997000000,6074000000,7267000000,8341000000,6799000000,7106000000,8879000000,10073000000,10567000000,12280000000,13148000000,13232000000,13722000000,14318000000,15839000000,6696000000,NA,NA
Lao PDR,LAO,"International tourism, expenditures (current US$)",NA,4099999.90463257,4300000.19073486,5000000,8000000,10000000,15000000,14000000,51000000,91000000,215000000,248000000,614000000,907000000,1054000000,1002000000,912099975.585938,930000000,1005000000,1029000000,260000000,NA,NA
Lebanon,LBN,"International tourism, expenditures (current US$)",NA,NA,NA,3319000000,3719000000,3565000000,3783000000,3914000000,4297000000,4928000000,4868000000,4440000000,4511000000,4692000000,5198000000,5187000000,5252000000,5704000000,6395000000,6495000000,1699000000,NA,NA
Liberia,LBR,"International tourism, expenditures (current US$)",NA,NA,NA,NA,29000000,33000000,41000000,48000000,58000000,51000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Libya,LBY,"International tourism, expenditures (current US$)",495000000,572000000,654000000,689000000,789000000,920000000,915000000,1010000000,1339000000,1683000000,2184000000,NA,2654000000,2598000000,1325000000,1066000000,813000000,2005000000,2042000000,NA,NA,NA,NA
St. Lucia,LCA,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66000000,76000000,78000000,84000000,85000000,92000000,28000000,NA,NA
Liechtenstein,LIE,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sri Lanka,LKA,"International tourism, expenditures (current US$)",383000000,402000000,438000000,462000000,499000000,552000000,666000000,709000000,777000000,735000000,828000000,926000000,1219000000,1808000000,1922000000,2152000000,2295000000,2409000000,2487000000,2436000000,803000000,NA,NA
Lesotho,LSO,"International tourism, expenditures (current US$)",195000000,166000000,164000000,242000000,278000000,271000000,263000000,276000000,248000000,247000000,278000000,300000000,252000000,212000000,177000000,180000000,262000000,307000000,347000000,323000000,277000000,NA,NA
Lithuania,LTU,"International tourism, expenditures (current US$)",261000000,227000000,334000000,476000000,643000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luxembourg,LUX,"International tourism, expenditures (current US$)",NA,NA,1936000000,2445000000,2920000000,3015000000,3058000000,3491000000,3839000000,3670000000,3626000000,3873000000,3094000000,3292000000,3359000000,2333000000,2048000000,2607000000,2872000000,3288000000,2458000000,NA,NA
Latvia,LVA,"International tourism, expenditures (current US$)",281000000,255000000,267000000,365000000,428000000,655000000,788000000,1021000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macao SAR, China",MAC,"International tourism, expenditures (current US$)",NA,NA,512000000,471000000,529000000,475000000,506000000,608000000,695000000,714000000,883000000,1064000000,1155000000,1239000000,1385000000,1435000000,1500000000,1702000000,1941000000,2034000000,886000000,NA,NA
St. Martin (French part),MAF,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morocco,MAR,"International tourism, expenditures (current US$)",506000000,589000000,669000000,845000000,912000000,999000000,1113000000,1418000000,1910000000,1713000000,1879000000,2260000000,2095000000,2002000000,2273000000,2155000000,2312000000,2829000000,2987000000,3102000000,1509000000,NA,NA
Monaco,MCO,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moldova,MDA,"International tourism, expenditures (current US$)",86000000,90000000,109000000,118000000,135000000,170000000,224000000,290000000,359000000,307000000,298000000,349000000,396000000,428000000,442000000,370000000,334000000,380000000,438000000,479000000,303000000,NA,NA
Madagascar,MDG,"International tourism, expenditures (current US$)",139000000,179000000,192000000,67000000,108000000,164000000,167000000,188000000,264000000,225000000,216000000,288000000,235000000,256000000,317000000,240000000,300000000,319000000,309000000,319000000,97000000,NA,NA
Maldives,MDV,"International tourism, expenditures (current US$)",60000000,59000000,60000000,60000000,75000000,94000000,106000000,152000000,211000000,212000000,252000000,231000000,207000000,252000000,271000000,309000000,347000000,369000000,414000000,431000000,106000000,NA,NA
Mexico,MEX,"International tourism, expenditures (current US$)",6365000000,6685000000,7087000000,7252000000,8034000000,8951000000,9387000000,9918000000,10246000000,8737000000,9001000000,9704000000,10735000000,11970000000,12556000000,12668000000,12823000000,13647000000,14074000000,12300000000,4286000000,NA,NA
Marshall Islands,MHL,"International tourism, expenditures (current US$)",200000.002980232,300000.011920929,300000.011920929,300000.011920929,400000.005960464,25500000,23100000.3814697,24299999.2370605,24500000,24549999.2370605,21989999.7711182,23799999.2370605,25500000,24700000.7629395,23799999.2370605,26200000.7629395,27000000,27600000.3814697,31399999.6185303,NA,NA,NA,NA
North Macedonia,MKD,"International tourism, expenditures (current US$)",58000000,60000000,60000000,71000000,85000000,97000000,110000000,147000000,190000000,150000000,131000000,159000000,153000000,168000000,186000000,189000000,204000000,233000000,282000000,302000000,153000000,NA,NA
Mali,MLI,"International tourism, expenditures (current US$)",66000000,65000000,62000000,94000000,125000000,133000000,196000000,201000000,228000000,191000000,167000000,171000000,164000000,189000000,231000000,207000000,213000000,220000000,255000000,NA,NA,NA,NA
Malta,MLT,"International tourism, expenditures (current US$)",224000000,204000000,180000000,238000000,291000000,311000000,362000000,284000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myanmar,MMR,"International tourism, expenditures (current US$)",30000000,32000000,34000000,36000000,32000000,34000000,40000000,39000000,49700000.7629395,NA,NA,132000000,265000000,131000000,119000000,146000000,201000000,136000000,118000000,214000000,NA,NA,NA
Montenegro,MNE,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,58000000,80000000,76000000,72000000,70000000,67000000,81000000,79000000,69000000,91000000,91000000,73000000,72000000,38000000,NA,NA
Mongolia,MNG,"International tourism, expenditures (current US$)",54000000,59000000,125000000,144000000,207000000,142000000,196000000,218000000,249000000,242000000,319000000,460000000,558000000,643000000,529000000,473000000,536000000,618000000,822000000,1036000000,573000000,NA,NA
Northern Mariana Islands,MNP,"International tourism, expenditures (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
